2,Pediatria,22/02/2021,25
3,Ginecologia,22/02/2021,27
4,Traumatologia,22/02/2021,3
5,Psicologia,22/02/2021,11
6,Dermatologia,22/02/2021,10
7,Fonoaudiologia,22/02/2021,5
8,Gastroenterologia,22/02/2021,13
9,Medicina General,22/02/2021,1
10,Neurologia,22/02/2021,23
11,Nefrologia,22/02/2021,20
12,Neumologia,22/02/2021,28
13,Odontologia,22/02/2021,3
14,Oftalmologia,22/02/2021,18
15,Otorrinolaringologia,22/02/2021,7
1,Cardiologia,23/02/2021,10
2,Pediatria,23/02/2021,26
3,Ginecologia,23/02/2021,17
4,Traumatologia,23/02/2021,10
5,Psicologia,23/02/2021,3
6,Dermatologia,23/02/2021,6
7,Fonoaudiologia,23/02/2021,1
8,Gastroenterologia,23/02/2021,6
9,Medicina General,23/02/2021,28
10,Neurologia,23/02/2021,21
11,Nefrologia,23/02/2021,6
12,Neumologia,23/02/2021,29
13,Odontologia,23/02/2021,17
14,Oftalmologia,23/02/2021,15
15,Otorrinolaringologia,23/02/2021,6
1,Cardiologia,24/02/2021,1
2,Pediatria,24/02/2021,8
3,Ginecologia,24/02/2021,25
4,Traumatologia,24/02/2021,18
5,Psicologia,24/02/2021,12
6,Dermatologia,24/02/2021,2
7,Fonoaudiologia,24/02/2021,13
8,Gastroenterologia,24/02/2021,13
9,Medicina General,24/02/2021,5
10,Neurologia,24/02/2021,0
11,Nefrologia,24/02/2021,11
12,Neumologia,24/02/2021,29
13,Odontologia,24/02/2021,22
14,Oftalmologia,24/02/2021,21
15,Otorrinolaringologia,24/02/2021,25
1,Cardiologia,25/02/2021,22
2,Pediatria,25/02/2021,5
3,Ginecologia,25/02/2021,9
4,Traumatologia,25/02/2021,5
5,Psicologia,25/02/2021,16
6,Dermatologia,25/02/2021,8
7,Fonoaudiologia,25/02/2021,6
8,Gastroenterologia,25/02/2021,4
9,Medicina General,25/02/2021,22
10,Neurologia,25/02/2021,29
11,Nefrologia,25/02/2021,17
12,Neumologia,25/02/2021,30
13,Odontologia,25/02/2021,30
14,Oftalmologia,25/02/2021,2
15,Otorrinolaringologia,25/02/2021,3
1,Cardiologia,26/02/2021,13
2,Pediatria,26/02/2021,9
3,Ginecologia,26/02/2021,9
4,Traumatologia,26/02/2021,6
5,Psicologia,26/02/2021,5
6,Dermatologia,26/02/2021,3
7,Fonoaudiologia,26/02/2021,25
8,Gastroenterologia,26/02/2021,0
9,Medicina General,26/02/2021,26
10,Neurologia,26/02/2021,20
11,Nefrologia,26/02/2021,18
12,Neumologia,26/02/2021,23
13,Odontologia,26/02/2021,24
14,Oftalmologia,26/02/2021,28
15,Otorrinolaringologia,26/02/2021,4
1,Cardiologia,27/02/2021,10
2,Pediatria,27/02/2021,8
3,Ginecologia,27/02/2021,10
4,Traumatologia,27/02/2021,20
5,Psicologia,27/02/2021,20
6,Dermatologia,27/02/2021,23
7,Fonoaudiologia,27/02/2021,20
8,Gastroenterologia,27/02/2021,7
9,Medicina General,27/02/2021,7
10,Neurologia,27/02/2021,18
11,Nefrologia,27/02/2021,29
12,Neumologia,27/02/2021,24
13,Odontologia,27/02/2021,18
14,Oftalmologia,27/02/2021,20
15,Otorrinolaringologia,27/02/2021,9
1,Cardiologia,28/02/2021,19
2,Pediatria,28/02/2021,26
3,Ginecologia,28/02/2021,10
4,Traumatologia,28/02/2021,1
5,Psicologia,28/02/2021,10
6,Dermatologia,28/02/2021,6
7,Fonoaudiologia,28/02/2021,4
8,Gastroenterologia,28/02/2021,25
9,Medicina General,28/02/2021,0
10,Neurologia,28/02/2021,0
11,Nefrologia,28/02/2021,17
12,Neumologia,28/02/2021,24
13,Odontologia,28/02/2021,17
14,Oftalmologia,28/02/2021,23
15,Otorrinolaringologia,28/02/2021,2
1,Cardiologia,29/02/2021,20
2,Pediatria,29/02/2021,16
3,Ginecologia,29/02/2021,12
4,Traumatologia,29/02/2021,7
5,Psicologia,29/02/2021,30
6,Dermatologia,29/02/2021,13
7,Fonoaudiologia,29/02/2021,15
8,Gastroenterologia,29/02/2021,19
9,Medicina General,29/02/2021,18
10,Neurologia,29/02/2021,26
11,Nefrologia,29/02/2021,27
12,Neumologia,29/02/2021,19
13,Odontologia,29/02/2021,28
14,Oftalmologia,29/02/2021,2
15,Otorrinolaringologia,29/02/2021,21
1,Cardiologia,30/02/2021,4
2,Pediatria,30/02/2021,5
3,Ginecologia,30/02/2021,12
4,Traumatologia,30/02/2021,4
5,Psicologia,30/02/2021,2
6,Dermatologia,30/02/2021,29
7,Fonoaudiologia,30/02/2021,10
8,Gastroenterologia,30/02/2021,18
9,Medicina General,30/02/2021,20
10,Neurologia,30/02/2021,19
11,Nefrologia,30/02/2021,20
12,Neumologia,30/02/2021,30
13,Odontologia,30/02/2021,22
14,Oftalmologia,30/02/2021,17
15,Otorrinolaringologia,30/02/2021,16
1,Cardiologia,01/03/2021,28
2,Pediatria,01/03/2021,5
3,Ginecologia,01/03/2021,26
4,Traumatologia,01/03/2021,2
5,Psicologia,01/03/2021,15
6,Dermatologia,01/03/2021,2
7,Fonoaudiologia,01/03/2021,14
8,Gastroenterologia,01/03/2021,23
9,Medicina General,01/03/2021,1
10,Neurologia,01/03/2021,13
11,Nefrologia,01/03/2021,17
12,Neumologia,01/03/2021,23
13,Odontologia,01/03/2021,4
14,Oftalmologia,01/03/2021,1
15,Otorrinolaringologia,01/03/2021,5
1,Cardiologia,02/03/2021,30
2,Pediatria,02/03/2021,14
3,Ginecologia,02/03/2021,28
4,Traumatologia,02/03/2021,12
5,Psicologia,02/03/2021,30
6,Dermatologia,02/03/2021,24
7,Fonoaudiologia,02/03/2021,28
8,Gastroenterologia,02/03/2021,28
9,Medicina General,02/03/2021,17
10,Neurologia,02/03/2021,21
11,Nefrologia,02/03/2021,6
12,Neumologia,02/03/2021,1
13,Odontologia,02/03/2021,0
14,Oftalmologia,02/03/2021,19
15,Otorrinolaringologia,02/03/2021,11
1,Cardiologia,03/03/2021,27
2,Pediatria,03/03/2021,2
3,Ginecologia,03/03/2021,26
4,Traumatologia,03/03/2021,27
5,Psicologia,03/03/2021,30
6,Dermatologia,03/03/2021,21
7,Fonoaudiologia,03/03/2021,12
8,Gastroenterologia,03/03/2021,15
9,Medicina General,03/03/2021,27
10,Neurologia,03/03/2021,6
11,Nefrologia,03/03/2021,13
12,Neumologia,03/03/2021,4
13,Odontologia,03/03/2021,12
14,Oftalmologia,03/03/2021,13
15,Otorrinolaringologia,03/03/2021,4
1,Cardiologia,04/03/2021,15
2,Pediatria,04/03/2021,28
3,Ginecologia,04/03/2021,0
4,Traumatologia,04/03/2021,27
5,Psicologia,04/03/2021,5
6,Dermatologia,04/03/2021,7
7,Fonoaudiologia,04/03/2021,4
8,Gastroenterologia,04/03/2021,20
9,Medicina General,04/03/2021,4
10,Neurologia,04/03/2021,5
11,Nefrologia,04/03/2021,25
12,Neumologia,04/03/2021,27
13,Odontologia,04/03/2021,15
14,Oftalmologia,04/03/2021,10
15,Otorrinolaringologia,04/03/2021,4
1,Cardiologia,05/03/2021,6
2,Pediatria,05/03/2021,2
3,Ginecologia,05/03/2021,16
4,Traumatologia,05/03/2021,23
5,Psicologia,05/03/2021,23
6,Dermatologia,05/03/2021,29
7,Fonoaudiologia,05/03/2021,27
8,Gastroenterologia,05/03/2021,21
9,Medicina General,05/03/2021,23
10,Neurologia,05/03/2021,26
11,Nefrologia,05/03/2021,6
12,Neumologia,05/03/2021,8
13,Odontologia,05/03/2021,30
14,Oftalmologia,05/03/2021,19
15,Otorrinolaringologia,05/03/2021,10
1,Cardiologia,06/03/2021,5
2,Pediatria,06/03/2021,7
3,Ginecologia,06/03/2021,24
4,Traumatologia,06/03/2021,13
5,Psicologia,06/03/2021,28
6,Dermatologia,06/03/2021,13
7,Fonoaudiologia,06/03/2021,8
8,Gastroenterologia,06/03/2021,22
9,Medicina General,06/03/2021,1
10,Neurologia,06/03/2021,21
11,Nefrologia,06/03/2021,8
12,Neumologia,06/03/2021,1
13,Odontologia,06/03/2021,23
14,Oftalmologia,06/03/2021,4
15,Otorrinolaringologia,06/03/2021,1
1,Cardiologia,07/03/2021,28
2,Pediatria,07/03/2021,27
3,Ginecologia,07/03/2021,29
4,Traumatologia,07/03/2021,22
5,Psicologia,07/03/2021,18
6,Dermatologia,07/03/2021,28
7,Fonoaudiologia,07/03/2021,6
8,Gastroenterologia,07/03/2021,23
9,Medicina General,07/03/2021,14
10,Neurologia,07/03/2021,1
11,Nefrologia,07/03/2021,12
12,Neumologia,07/03/2021,3
13,Odontologia,07/03/2021,14
14,Oftalmologia,07/03/2021,16
15,Otorrinolaringologia,07/03/2021,8
1,Cardiologia,08/03/2021,17
2,Pediatria,08/03/2021,6
3,Ginecologia,08/03/2021,27
4,Traumatologia,08/03/2021,1
5,Psicologia,08/03/2021,0
6,Dermatologia,08/03/2021,23
7,Fonoaudiologia,08/03/2021,1
8,Gastroenterologia,08/03/2021,11
9,Medicina General,08/03/2021,16
10,Neurologia,08/03/2021,14
11,Nefrologia,08/03/2021,11
12,Neumologia,08/03/2021,7
13,Odontologia,08/03/2021,15
14,Oftalmologia,08/03/2021,15
15,Otorrinolaringologia,08/03/2021,10
1,Cardiologia,09/03/2021,11
2,Pediatria,09/03/2021,10
3,Ginecologia,09/03/2021,19
4,Traumatologia,09/03/2021,0
5,Psicologia,09/03/2021,9
6,Dermatologia,09/03/2021,15
7,Fonoaudiologia,09/03/2021,8
8,Gastroenterologia,09/03/2021,20
9,Medicina General,09/03/2021,0
10,Neurologia,09/03/2021,15
11,Nefrologia,09/03/2021,5
12,Neumologia,09/03/2021,11
13,Odontologia,09/03/2021,2
14,Oftalmologia,09/03/2021,3
15,Otorrinolaringologia,09/03/2021,0
1,Cardiologia,10/03/2021,23
2,Pediatria,10/03/2021,16
3,Ginecologia,10/03/2021,20
4,Traumatologia,10/03/2021,19
5,Psicologia,10/03/2021,9
6,Dermatologia,10/03/2021,29
7,Fonoaudiologia,10/03/2021,4
8,Gastroenterologia,10/03/2021,5
9,Medicina General,10/03/2021,0
10,Neurologia,10/03/2021,4
11,Nefrologia,10/03/2021,15
12,Neumologia,10/03/2021,8
13,Odontologia,10/03/2021,20
14,Oftalmologia,10/03/2021,19
15,Otorrinolaringologia,10/03/2021,8
1,Cardiologia,11/03/2021,18
2,Pediatria,11/03/2021,23
3,Ginecologia,11/03/2021,2
4,Traumatologia,11/03/2021,16
5,Psicologia,11/03/2021,7
6,Dermatologia,11/03/2021,13
7,Fonoaudiologia,11/03/2021,1
8,Gastroenterologia,11/03/2021,23
9,Medicina General,11/03/2021,7
10,Neurologia,11/03/2021,3
11,Nefrologia,11/03/2021,2
12,Neumologia,11/03/2021,26
13,Odontologia,11/03/2021,30
14,Oftalmologia,11/03/2021,8
15,Otorrinolaringologia,11/03/2021,13
1,Cardiologia,12/03/2021,9
2,Pediatria,12/03/2021,24
3,Ginecologia,12/03/2021,17
4,Traumatologia,12/03/2021,24
5,Psicologia,12/03/2021,5
6,Dermatologia,12/03/2021,11
7,Fonoaudiologia,12/03/2021,7
8,Gastroenterologia,12/03/2021,17
9,Medicina General,12/03/2021,6
10,Neurologia,12/03/2021,24
11,Nefrologia,12/03/2021,11
12,Neumologia,12/03/2021,28
13,Odontologia,12/03/2021,19
14,Oftalmologia,12/03/2021,30
15,Otorrinolaringologia,12/03/2021,6
1,Cardiologia,13/03/2021,22
2,Pediatria,13/03/2021,26
3,Ginecologia,13/03/2021,15
4,Traumatologia,13/03/2021,15
5,Psicologia,13/03/2021,20
6,Dermatologia,13/03/2021,18
7,Fonoaudiologia,13/03/2021,8
8,Gastroenterologia,13/03/2021,17
9,Medicina General,13/03/2021,6
10,Neurologia,13/03/2021,16
11,Nefrologia,13/03/2021,8
12,Neumologia,13/03/2021,9
13,Odontologia,13/03/2021,25
14,Oftalmologia,13/03/2021,11
15,Otorrinolaringologia,13/03/2021,19
1,Cardiologia,14/03/2021,24
2,Pediatria,14/03/2021,3
3,Ginecologia,14/03/2021,2
4,Traumatologia,14/03/2021,22
5,Psicologia,14/03/2021,0
6,Dermatologia,14/03/2021,28
7,Fonoaudiologia,14/03/2021,10
8,Gastroenterologia,14/03/2021,13
9,Medicina General,14/03/2021,10
10,Neurologia,14/03/2021,27
11,Nefrologia,14/03/2021,9
12,Neumologia,14/03/2021,13
13,Odontologia,14/03/2021,22
14,Oftalmologia,14/03/2021,24
15,Otorrinolaringologia,14/03/2021,21
1,Cardiologia,15/03/2021,1
2,Pediatria,15/03/2021,1
3,Ginecologia,15/03/2021,18
4,Traumatologia,15/03/2021,11
5,Psicologia,15/03/2021,28
6,Dermatologia,15/03/2021,28
7,Fonoaudiologia,15/03/2021,25
8,Gastroenterologia,15/03/2021,17
9,Medicina General,15/03/2021,8
10,Neurologia,15/03/2021,25
11,Nefrologia,15/03/2021,4
12,Neumologia,15/03/2021,9
13,Odontologia,15/03/2021,21
14,Oftalmologia,15/03/2021,11
15,Otorrinolaringologia,15/03/2021,17
1,Cardiologia,16/03/2021,0
2,Pediatria,16/03/2021,16
3,Ginecologia,16/03/2021,21
4,Traumatologia,16/03/2021,23
5,Psicologia,16/03/2021,7
6,Dermatologia,16/03/2021,20
7,Fonoaudiologia,16/03/2021,12
8,Gastroenterologia,16/03/2021,28
9,Medicina General,16/03/2021,6
10,Neurologia,16/03/2021,19
11,Nefrologia,16/03/2021,28
12,Neumologia,16/03/2021,16
13,Odontologia,16/03/2021,25
14,Oftalmologia,16/03/2021,7
15,Otorrinolaringologia,16/03/2021,3
1,Cardiologia,17/03/2021,5
2,Pediatria,17/03/2021,27
3,Ginecologia,17/03/2021,13
4,Traumatologia,17/03/2021,29
5,Psicologia,17/03/2021,12
6,Dermatologia,17/03/2021,25
7,Fonoaudiologia,17/03/2021,18
8,Gastroenterologia,17/03/2021,21
9,Medicina General,17/03/2021,15
10,Neurologia,17/03/2021,29
11,Nefrologia,17/03/2021,17
12,Neumologia,17/03/2021,7
13,Odontologia,17/03/2021,6
14,Oftalmologia,17/03/2021,22
15,Otorrinolaringologia,17/03/2021,29
1,Cardiologia,18/03/2021,4
2,Pediatria,18/03/2021,19
3,Ginecologia,18/03/2021,24
4,Traumatologia,18/03/2021,28
5,Psicologia,18/03/2021,29
6,Dermatologia,18/03/2021,18
7,Fonoaudiologia,18/03/2021,14
8,Gastroenterologia,18/03/2021,19
9,Medicina General,18/03/2021,6
10,Neurologia,18/03/2021,0
11,Nefrologia,18/03/2021,1
12,Neumologia,18/03/2021,7
13,Odontologia,18/03/2021,28
14,Oftalmologia,18/03/2021,19
15,Otorrinolaringologia,18/03/2021,7
1,Cardiologia,19/03/2021,20
2,Pediatria,19/03/2021,17
3,Ginecologia,19/03/2021,12
4,Traumatologia,19/03/2021,22
5,Psicologia,19/03/2021,16
6,Dermatologia,19/03/2021,5
7,Fonoaudiologia,19/03/2021,22
8,Gastroenterologia,19/03/2021,12
9,Medicina General,19/03/2021,13
10,Neurologia,19/03/2021,19
11,Nefrologia,19/03/2021,1
12,Neumologia,19/03/2021,14
13,Odontologia,19/03/2021,30
14,Oftalmologia,19/03/2021,27
15,Otorrinolaringologia,19/03/2021,2
1,Cardiologia,20/03/2021,10
2,Pediatria,20/03/2021,4
3,Ginecologia,20/03/2021,21
4,Traumatologia,20/03/2021,6
5,Psicologia,20/03/2021,20
6,Dermatologia,20/03/2021,10
7,Fonoaudiologia,20/03/2021,27
8,Gastroenterologia,20/03/2021,29
9,Medicina General,20/03/2021,2
10,Neurologia,20/03/2021,2
11,Nefrologia,20/03/2021,13
12,Neumologia,20/03/2021,2
13,Odontologia,20/03/2021,30
14,Oftalmologia,20/03/2021,12
15,Otorrinolaringologia,20/03/2021,20
1,Cardiologia,21/03/2021,6
2,Pediatria,21/03/2021,13
3,Ginecologia,21/03/2021,14
4,Traumatologia,21/03/2021,10
5,Psicologia,21/03/2021,22
6,Dermatologia,21/03/2021,10
7,Fonoaudiologia,21/03/2021,6
8,Gastroenterologia,21/03/2021,19
9,Medicina General,21/03/2021,13
10,Neurologia,21/03/2021,3
11,Nefrologia,21/03/2021,7
12,Neumologia,21/03/2021,13
13,Odontologia,21/03/2021,25
14,Oftalmologia,21/03/2021,28
15,Otorrinolaringologia,21/03/2021,19
1,Cardiologia,22/03/2021,29
2,Pediatria,22/03/2021,11
3,Ginecologia,22/03/2021,20
4,Traumatologia,22/03/2021,2
5,Psicologia,22/03/2021,5
6,Dermatologia,22/03/2021,20
7,Fonoaudiologia,22/03/2021,26
8,Gastroenterologia,22/03/2021,28
9,Medicina General,22/03/2021,20
10,Neurologia,22/03/2021,25
11,Nefrologia,22/03/2021,3
12,Neumologia,22/03/2021,25
13,Odontologia,22/03/2021,27
14,Oftalmologia,22/03/2021,11
15,Otorrinolaringologia,22/03/2021,15
1,Cardiologia,23/03/2021,19
2,Pediatria,23/03/2021,2
3,Ginecologia,23/03/2021,30
4,Traumatologia,23/03/2021,10
5,Psicologia,23/03/2021,11
6,Dermatologia,23/03/2021,1
7,Fonoaudiologia,23/03/2021,27
8,Gastroenterologia,23/03/2021,1
9,Medicina General,23/03/2021,9
10,Neurologia,23/03/2021,2
11,Nefrologia,23/03/2021,11
12,Neumologia,23/03/2021,0
13,Odontologia,23/03/2021,22
14,Oftalmologia,23/03/2021,16
15,Otorrinolaringologia,23/03/2021,5
1,Cardiologia,24/03/2021,11
2,Pediatria,24/03/2021,27
3,Ginecologia,24/03/2021,26
4,Traumatologia,24/03/2021,28
5,Psicologia,24/03/2021,5
6,Dermatologia,24/03/2021,2
7,Fonoaudiologia,24/03/2021,8
8,Gastroenterologia,24/03/2021,11
9,Medicina General,24/03/2021,1
10,Neurologia,24/03/2021,15
11,Nefrologia,24/03/2021,0
12,Neumologia,24/03/2021,19
13,Odontologia,24/03/2021,11
14,Oftalmologia,24/03/2021,19
15,Otorrinolaringologia,24/03/2021,22
1,Cardiologia,25/03/2021,27
2,Pediatria,25/03/2021,21
3,Ginecologia,25/03/2021,7
4,Traumatologia,25/03/2021,20
5,Psicologia,25/03/2021,10
6,Dermatologia,25/03/2021,0
7,Fonoaudiologia,25/03/2021,30
8,Gastroenterologia,25/03/2021,27
9,Medicina General,25/03/2021,17
10,Neurologia,25/03/2021,19
11,Nefrologia,25/03/2021,12
12,Neumologia,25/03/2021,14
13,Odontologia,25/03/2021,15
14,Oftalmologia,25/03/2021,12
15,Otorrinolaringologia,25/03/2021,15
1,Cardiologia,26/03/2021,16
2,Pediatria,26/03/2021,9
3,Ginecologia,26/03/2021,0
4,Traumatologia,26/03/2021,7
5,Psicologia,26/03/2021,9
6,Dermatologia,26/03/2021,11
7,Fonoaudiologia,26/03/2021,6
8,Gastroenterologia,26/03/2021,27
9,Medicina General,26/03/2021,0
10,Neurologia,26/03/2021,6
11,Nefrologia,26/03/2021,29
12,Neumologia,26/03/2021,9
13,Odontologia,26/03/2021,24
14,Oftalmologia,26/03/2021,2
15,Otorrinolaringologia,26/03/2021,6
1,Cardiologia,27/03/2021,22
2,Pediatria,27/03/2021,13
3,Ginecologia,27/03/2021,15
4,Traumatologia,27/03/2021,30
5,Psicologia,27/03/2021,20
6,Dermatologia,27/03/2021,4
7,Fonoaudiologia,27/03/2021,28
8,Gastroenterologia,27/03/2021,20
9,Medicina General,27/03/2021,18
10,Neurologia,27/03/2021,29
11,Nefrologia,27/03/2021,12
12,Neumologia,27/03/2021,5
13,Odontologia,27/03/2021,12
14,Oftalmologia,27/03/2021,18
15,Otorrinolaringologia,27/03/2021,1
1,Cardiologia,28/03/2021,3
2,Pediatria,28/03/2021,11
3,Ginecologia,28/03/2021,14
4,Traumatologia,28/03/2021,29
5,Psicologia,28/03/2021,15
6,Dermatologia,28/03/2021,29
7,Fonoaudiologia,28/03/2021,20
8,Gastroenterologia,28/03/2021,26
9,Medicina General,28/03/2021,12
10,Neurologia,28/03/2021,7
11,Nefrologia,28/03/2021,12
12,Neumologia,28/03/2021,30
13,Odontologia,28/03/2021,14
14,Oftalmologia,28/03/2021,4
15,Otorrinolaringologia,28/03/2021,19
1,Cardiologia,29/03/2021,11
2,Pediatria,29/03/2021,5
3,Ginecologia,29/03/2021,23
4,Traumatologia,29/03/2021,8
5,Psicologia,29/03/2021,19
6,Dermatologia,29/03/2021,6
7,Fonoaudiologia,29/03/2021,27
8,Gastroenterologia,29/03/2021,29
9,Medicina General,29/03/2021,11
10,Neurologia,29/03/2021,1
11,Nefrologia,29/03/2021,23
12,Neumologia,29/03/2021,18
13,Odontologia,29/03/2021,26
14,Oftalmologia,29/03/2021,28
15,Otorrinolaringologia,29/03/2021,13
1,Cardiologia,30/03/2021,11
2,Pediatria,30/03/2021,5
3,Ginecologia,30/03/2021,12
4,Traumatologia,30/03/2021,12
5,Psicologia,30/03/2021,19
6,Dermatologia,30/03/2021,0
7,Fonoaudiologia,30/03/2021,29
8,Gastroenterologia,30/03/2021,17
9,Medicina General,30/03/2021,13
10,Neurologia,30/03/2021,20
11,Nefrologia,30/03/2021,25
12,Neumologia,30/03/2021,1
13,Odontologia,30/03/2021,19
14,Oftalmologia,30/03/2021,4
15,Otorrinolaringologia,30/03/2021,19
1,Cardiologia,01/04/2021,12
2,Pediatria,01/04/2021,16
3,Ginecologia,01/04/2021,15
4,Traumatologia,01/04/2021,13
5,Psicologia,01/04/2021,21
6,Dermatologia,01/04/2021,3
7,Fonoaudiologia,01/04/2021,24
8,Gastroenterologia,01/04/2021,7
9,Medicina General,01/04/2021,30
10,Neurologia,01/04/2021,10
11,Nefrologia,01/04/2021,26
12,Neumologia,01/04/2021,16
13,Odontologia,01/04/2021,22
14,Oftalmologia,01/04/2021,17
15,Otorrinolaringologia,01/04/2021,24
1,Cardiologia,02/04/2021,5
2,Pediatria,02/04/2021,27
3,Ginecologia,02/04/2021,5
4,Traumatologia,02/04/2021,10
5,Psicologia,02/04/2021,3
6,Dermatologia,02/04/2021,8
7,Fonoaudiologia,02/04/2021,8
8,Gastroenterologia,02/04/2021,21
9,Medicina General,02/04/2021,22
10,Neurologia,02/04/2021,28
11,Nefrologia,02/04/2021,15
12,Neumologia,02/04/2021,22
13,Odontologia,02/04/2021,23
14,Oftalmologia,02/04/2021,18
15,Otorrinolaringologia,02/04/2021,22
1,Cardiologia,03/04/2021,11
2,Pediatria,03/04/2021,18
3,Ginecologia,03/04/2021,12
4,Traumatologia,03/04/2021,21
5,Psicologia,03/04/2021,8
6,Dermatologia,03/04/2021,9
7,Fonoaudiologia,03/04/2021,13
8,Gastroenterologia,03/04/2021,7
9,Medicina General,03/04/2021,12
10,Neurologia,03/04/2021,22
11,Nefrologia,03/04/2021,17
12,Neumologia,03/04/2021,26
13,Odontologia,03/04/2021,22
14,Oftalmologia,03/04/2021,21
15,Otorrinolaringologia,03/04/2021,21
1,Cardiologia,04/04/2021,14
2,Pediatria,04/04/2021,9
3,Ginecologia,04/04/2021,10
4,Traumatologia,04/04/2021,17
5,Psicologia,04/04/2021,1
6,Dermatologia,04/04/2021,13
7,Fonoaudiologia,04/04/2021,13
8,Gastroenterologia,04/04/2021,13
9,Medicina General,04/04/2021,5
10,Neurologia,04/04/2021,25
11,Nefrologia,04/04/2021,7
12,Neumologia,04/04/2021,15
13,Odontologia,04/04/2021,17
14,Oftalmologia,04/04/2021,17
15,Otorrinolaringologia,04/04/2021,30
1,Cardiologia,05/04/2021,26
2,Pediatria,05/04/2021,16
3,Ginecologia,05/04/2021,6
4,Traumatologia,05/04/2021,12
5,Psicologia,05/04/2021,30
6,Dermatologia,05/04/2021,25
7,Fonoaudiologia,05/04/2021,21
8,Gastroenterologia,05/04/2021,23
9,Medicina General,05/04/2021,14
10,Neurologia,05/04/2021,7
11,Nefrologia,05/04/2021,13
12,Neumologia,05/04/2021,19
13,Odontologia,05/04/2021,2
14,Oftalmologia,05/04/2021,19
15,Otorrinolaringologia,05/04/2021,18
1,Cardiologia,06/04/2021,27
2,Pediatria,06/04/2021,4
3,Ginecologia,06/04/2021,3
4,Traumatologia,06/04/2021,22
5,Psicologia,06/04/2021,20
6,Dermatologia,06/04/2021,19
7,Fonoaudiologia,06/04/2021,30
8,Gastroenterologia,06/04/2021,24
9,Medicina General,06/04/2021,2
10,Neurologia,06/04/2021,13
11,Nefrologia,06/04/2021,10
12,Neumologia,06/04/2021,21
13,Odontologia,06/04/2021,20
14,Oftalmologia,06/04/2021,14
15,Otorrinolaringologia,06/04/2021,18
1,Cardiologia,07/04/2021,3
2,Pediatria,07/04/2021,29
3,Ginecologia,07/04/2021,19
4,Traumatologia,07/04/2021,18
5,Psicologia,07/04/2021,19
6,Dermatologia,07/04/2021,14
7,Fonoaudiologia,07/04/2021,9
8,Gastroenterologia,07/04/2021,24
9,Medicina General,07/04/2021,26
10,Neurologia,07/04/2021,16
11,Nefrologia,07/04/2021,1
12,Neumologia,07/04/2021,1
13,Odontologia,07/04/2021,1
14,Oftalmologia,07/04/2021,9
15,Otorrinolaringologia,07/04/2021,3
1,Cardiologia,08/04/2021,1
2,Pediatria,08/04/2021,22
3,Ginecologia,08/04/2021,2
4,Traumatologia,08/04/2021,27
5,Psicologia,08/04/2021,6
6,Dermatologia,08/04/2021,14
7,Fonoaudiologia,08/04/2021,0
8,Gastroenterologia,08/04/2021,25
9,Medicina General,08/04/2021,1
10,Neurologia,08/04/2021,24
11,Nefrologia,08/04/2021,15
12,Neumologia,08/04/2021,23
13,Odontologia,08/04/2021,27
14,Oftalmologia,08/04/2021,5
15,Otorrinolaringologia,08/04/2021,16
1,Cardiologia,09/04/2021,26
2,Pediatria,09/04/2021,29
3,Ginecologia,09/04/2021,0
4,Traumatologia,09/04/2021,1
5,Psicologia,09/04/2021,3
6,Dermatologia,09/04/2021,4
7,Fonoaudiologia,09/04/2021,30
8,Gastroenterologia,09/04/2021,30
9,Medicina General,09/04/2021,28
10,Neurologia,09/04/2021,12
11,Nefrologia,09/04/2021,20
12,Neumologia,09/04/2021,12
13,Odontologia,09/04/2021,0
14,Oftalmologia,09/04/2021,9
15,Otorrinolaringologia,09/04/2021,3
1,Cardiologia,10/04/2021,0
2,Pediatria,10/04/2021,25
3,Ginecologia,10/04/2021,5
4,Traumatologia,10/04/2021,14
5,Psicologia,10/04/2021,7
6,Dermatologia,10/04/2021,2
7,Fonoaudiologia,10/04/2021,29
8,Gastroenterologia,10/04/2021,5
9,Medicina General,10/04/2021,8
10,Neurologia,10/04/2021,19
11,Nefrologia,10/04/2021,24
12,Neumologia,10/04/2021,3
13,Odontologia,10/04/2021,28
14,Oftalmologia,10/04/2021,15
15,Otorrinolaringologia,10/04/2021,30
1,Cardiologia,11/04/2021,11
2,Pediatria,11/04/2021,16
3,Ginecologia,11/04/2021,17
4,Traumatologia,11/04/2021,17
5,Psicologia,11/04/2021,25
6,Dermatologia,11/04/2021,12
7,Fonoaudiologia,11/04/2021,24
8,Gastroenterologia,11/04/2021,13
9,Medicina General,11/04/2021,7
10,Neurologia,11/04/2021,19
11,Nefrologia,11/04/2021,16
12,Neumologia,11/04/2021,2
13,Odontologia,11/04/2021,30
14,Oftalmologia,11/04/2021,24
15,Otorrinolaringologia,11/04/2021,11
1,Cardiologia,12/04/2021,27
2,Pediatria,12/04/2021,6
3,Ginecologia,12/04/2021,13
4,Traumatologia,12/04/2021,27
5,Psicologia,12/04/2021,28
6,Dermatologia,12/04/2021,21
7,Fonoaudiologia,12/04/2021,10
8,Gastroenterologia,12/04/2021,3
9,Medicina General,12/04/2021,25
10,Neurologia,12/04/2021,19
11,Nefrologia,12/04/2021,19
12,Neumologia,12/04/2021,0
13,Odontologia,12/04/2021,8
14,Oftalmologia,12/04/2021,29
15,Otorrinolaringologia,12/04/2021,0
1,Cardiologia,13/04/2021,14
2,Pediatria,13/04/2021,16
